Date,Filename,Original Size (B),Optimized To (B),Savings (%)
1/20/2015 4:22:25 PM, images/Table.png, 186, 138, 25.8
1/20/2015 4:22:25 PM, images/Tab.png, 200, 150, 25
1/20/2015 4:22:25 PM, images/SystemResources.png, 329, 218, 33.7
1/20/2015 4:22:25 PM, images/SystemInfo.png, 325, 202, 37.8
1/20/2015 4:22:26 PM, images/SystemDiagram.png, 379, 218, 42.5
1/20/2015 4:22:26 PM, images/SynonymWarning.png, 347, 222, 36
1/20/2015 4:22:26 PM, images/SynonymError.png, 371, 230, 38
1/20/2015 4:22:27 PM, images/Synonym.png, 220, 155, 29.5
1/20/2015 4:22:27 PM, images/SyncServer.png, 387, 222, 42.6
1/20/2015 4:22:27 PM, images/SynchronousMessage.png, 343, 215, 37.3
1/20/2015 4:22:27 PM, images/SyncDatabase.png, 482, 280, 41.9
1/20/2015 4:22:28 PM, images/SyncContent.png, 424, 236, 44.3
1/20/2015 4:22:28 PM, images/Sync.png, 340, 210, 38.2
1/20/2015 4:22:28 PM, images/SymmetricKeyWarning.png, 480, 278, 42.1
1/20/2015 4:22:29 PM, images/SymmetricKeyError.png, 438, 255, 41.8
1/20/2015 4:22:29 PM, images/SymmetricKey.png, 438, 238, 45.7
1/20/2015 4:22:29 PM, images/SymlinkFile.png, 345, 211, 38.8
1/20/2015 4:22:30 PM, images/SwitchToPreview.png, 498, 271, 45.6
1/20/2015 4:22:30 PM, images/SwitchToDesignMode.png, 373, 202, 45.8
1/20/2015 4:22:30 PM, images/SwitchToDataView.png, 366, 235, 35.8
1/20/2015 4:22:30 PM, images/SwitchSourceOrTarget.png, 273, 174, 36.3
1/20/2015 4:22:31 PM, images/SwitchFolders.png, 387, 250, 35.4
1/20/2015 4:22:31 PM, images/Superscript.png, 420, 255, 39.3
1/20/2015 4:22:32 PM, images/SummaryView.png, 466, 288, 38.2
1/20/2015 4:22:32 PM, images/Summary.png, 269, 201, 25.3
1/20/2015 4:22:32 PM, images/SubtractMemberFormula.png, 568, 361, 36.4
1/20/2015 4:22:33 PM, images/SubtractMember.png, 402, 228, 43.3
1/20/2015 4:22:33 PM, images/SubtractFront.png, 215, 140, 34.9
1/20/2015 4:22:33 PM, images/Substitution.png, 294, 184, 37.4
1/20/2015 4:22:34 PM, images/Subscript.png, 477, 270, 43.4
1/20/2015 4:22:34 PM, images/SubReportParamater.png, 297, 177, 40.4
1/20/2015 4:22:34 PM, images/SubReport.png, 282, 171, 39.4
1/20/2015 4:22:35 PM, images/StyleSheet.png, 347, 205, 40.9
1/20/2015 4:22:35 PM, images/StyleBlock.png, 384, 243, 36.7
1/20/2015 4:22:35 PM, images/StructureShortcut.png, 245, 160, 34.7
1/20/2015 4:22:36 PM, images/StructureSealed.png, 282, 189, 33
1/20/2015 4:22:36 PM, images/StructurePublic.png, 191, 133, 30.4
1/20/2015 4:22:37 PM, images/StructureProtected.png, 304, 218, 28.3
1/20/2015 4:22:37 PM, images/StructurePrivate.png, 253, 159, 37.2
1/20/2015 4:22:37 PM, images/StructureInternal.png, 310, 218, 29.7
1/20/2015 4:22:38 PM, images/Structure.png, 221, 136, 38.5
1/20/2015 4:22:38 PM, images/StrongNameKey.png, 384, 229, 40.4
1/20/2015 4:22:38 PM, images/StrongHierarchy.png, 275, 174, 36.7
1/20/2015 4:22:39 PM, images/StrokeOpacity.png, 393, 330, 16
1/20/2015 4:22:39 PM, images/Stroke.png, 207, 142, 31.4
1/20/2015 4:22:39 PM, images/StringRegistryValue.png, 309, 157, 49.2
1/20/2015 4:22:40 PM, images/StringData.png, 298, 180, 39.6
1/20/2015 4:22:40 PM, images/String.png, 218, 153, 29.8
1/20/2015 4:22:40 PM, images/StrikeThrough.png, 220, 143, 35
1/20/2015 4:22:41 PM, images/StoreVirtualMachine.png, 353, 230, 34.8
1/20/2015 4:22:41 PM, images/StoredProcedureWarning.png, 377, 225, 40.3
1/20/2015 4:22:41 PM, images/StoredProcedureScript.png, 328, 207, 36.9
1/20/2015 4:22:42 PM, images/StoredProcedureError.png, 377, 225, 40.3
1/20/2015 4:22:42 PM, images/StoredProcedureChecked.png, 362, 226, 37.6
1/20/2015 4:22:42 PM, images/StoredProcedure.png, 299, 197, 34.1
1/20/2015 4:22:43 PM, images/StoredPackage.png, 413, 244, 40.9
1/20/2015 4:22:43 PM, images/Stored.png, 499, 315, 36.9
1/20/2015 4:22:43 PM, images/StorageDriverPackage.png, 462, 254, 45
1/20/2015 4:22:44 PM, images/StorageDriver.png, 379, 212, 44.1
1/20/2015 4:22:44 PM, images/StorageContainerGroup.png, 389, 220, 43.4
1/20/2015 4:22:44 PM, images/StorageContainer.png, 334, 207, 38
1/20/2015 4:22:44 PM, images/StopTime.png, 471, 268, 43.1
1/20/2015 4:22:45 PM, images/StopQuery.png, 384, 220, 42.7
1/20/2015 4:22:45 PM, images/StopPhoneLandscape.png, 254, 165, 35
1/20/2015 4:22:45 PM, images/StopLogging.png, 247, 160, 35.2
1/20/2015 4:22:46 PM, images/StopFilter.png, 629, 350, 44.4
1/20/2015 4:22:46 PM, images/StopApplyingCodeChanges.png, 225, 152, 32.4
1/20/2015 4:22:46 PM, images/Stop.png, 166, 127, 23.5
1/20/2015 4:22:47 PM, images/StockChart.png, 222, 156, 29.7
1/20/2015 4:22:47 PM, images/StepOver.png, 471, 254, 46.1
1/20/2015 4:22:47 PM, images/StepOut.png, 488, 276, 43.4
1/20/2015 4:22:48 PM, images/StepLineChart.png, 216, 151, 30.1
1/20/2015 4:22:48 PM, images/StepInto.png, 480, 259, 46
1/20/2015 4:22:48 PM, images/Step.png, 191, 135, 29.3
1/20/2015 4:22:48 PM, images/StencilTest.png, 259, 157, 39.4
1/20/2015 4:22:49 PM, images/StatusWarningOutline.png, 363, 232, 36.1
1/20/2015 4:22:49 PM, images/StatusWarningNoColor.png, 333, 205, 38.4
1/20/2015 4:22:49 PM, images/StatusWarning.png, 320, 209, 34.7
1/20/2015 4:22:50 PM, images/StatusSuppressedOutline.png, 438, 266, 39.3
1/20/2015 4:22:50 PM, images/StatusSuppressed.png, 406, 253, 37.7
1/20/2015 4:22:50 PM, images/StatusStrip.png, 201, 145, 27.9
1/20/2015 4:22:51 PM, images/StatusStoppedOutline.png, 450, 247, 45.1
1/20/2015 4:22:51 PM, images/StatusStopped.png, 356, 224, 37.1
1/20/2015 4:22:51 PM, images/StatusSecurityWarning.png, 429, 277, 35.4
1/20/2015 4:22:51 PM, images/StatusSecurityOK.png, 496, 309, 37.7
1/20/2015 4:22:52 PM, images/StatusSecurityCritical.png, 460, 297, 35.4
1/20/2015 4:22:52 PM, images/StatusRunning.png, 399, 236, 40.9
1/20/2015 4:22:52 PM, images/StatusRequiredOutline.png, 510, 304, 40.4
1/20/2015 4:22:53 PM, images/StatusRequired.png, 486, 307, 36.8
1/20/2015 4:22:53 PM, images/StatusReady.png, 388, 253, 34.8
1/20/2015 4:22:53 PM, images/StatusPausedOutline.png, 471, 248, 47.3
1/20/2015 4:22:53 PM, images/StatusPaused.png, 356, 223, 37.4
1/20/2015 4:22:54 PM, images/StatusOKOutline.png, 477, 276, 42.1
1/20/2015 4:22:54 PM, images/StatusOK.png, 421, 257, 39
1/20/2015 4:22:54 PM, images/StatusOffline.png, 263, 169, 35.7
1/20/2015 4:22:55 PM, images/StatusNotStarted.png, 368, 227, 38.3
1/20/2015 4:22:55 PM, images/StatusNo.png, 585, 321, 45.1
1/20/2015 4:22:55 PM, images/StatusInvalidOutline.png, 444, 249, 43.9
1/20/2015 4:22:56 PM, images/StatusInvalid.png, 357, 224, 37.3
1/20/2015 4:22:56 PM, images/StatusInformationOutline.png, 497, 268, 46.1
1/20/2015 4:22:56 PM, images/StatusInformationNoColor.png, 352, 223, 36.6
1/20/2015 4:22:56 PM, images/StatusInformation.png, 390, 237, 39.2
1/20/2015 4:22:57 PM, images/StatusHidden.png, 522, 324, 37.9
1/20/2015 4:22:57 PM, images/StatusHelpOutline.png, 529, 289, 45.4
1/20/2015 4:22:57 PM, images/StatusHelp.png, 442, 251, 43.2
1/20/2015 4:22:58 PM, images/StatusExcludedOutline.png, 435, 245, 43.7
1/20/2015 4:22:58 PM, images/StatusExcluded.png, 371, 227, 38.8
1/20/2015 4:22:58 PM, images/StatusErrorOutline.png, 438, 262, 40.2
1/20/2015 4:22:59 PM, images/StatusErrorNoColor.png, 443, 269, 39.3
1/20/2015 4:22:59 PM, images/StatusError.png, 400, 244, 39
1/20/2015 4:22:59 PM, images/StatusAlertOutline.png, 397, 224, 43.6
1/20/2015 4:23:00 PM, images/StatusAlert.png, 320, 192, 40
1/20/2015 4:23:00 PM, images/StatisticsWarning.png, 342, 223, 34.8
1/20/2015 4:23:00 PM, images/StatisticsError.png, 364, 221, 39.3
1/20/2015 4:23:00 PM, images/Statistics.png, 192, 144, 25
1/20/2015 4:23:01 PM, images/StateMachine.png, 243, 152, 37.4
1/20/2015 4:23:01 PM, images/StateIndicator.png, 272, 164, 39.7
1/20/2015 4:23:01 PM, images/State.png, 271, 172, 36.5
1/20/2015 4:23:02 PM, images/StartWithPerformanceProfilingPaused.png, 476, 295, 38
1/20/2015 4:23:02 PM, images/StartWebSite.png, 719, 625, 13.1
1/20/2015 4:23:02 PM, images/StartupApplication.png, 347, 238, 31.4
1/20/2015 4:23:02 PM, images/StartTime.png, 509, 290, 43
1/20/2015 4:23:03 PM, images/StartTestWithoutDebugger.png, 507, 332, 34.5
1/20/2015 4:23:03 PM, images/StartTestGroupWithDebugger.png, 507, 275, 45.8
1/20/2015 4:23:03 PM, images/StartPoint.png, 304, 197, 35.2
1/20/2015 4:23:04 PM, images/StartLogging.png, 319, 210, 34.2
1/20/2015 4:23:04 PM, images/StartHierarchy.png, 341, 219, 35.8
1/20/2015 4:23:04 PM, images/StartGraphicDiagnostics.png, 469, 278, 40.7
1/20/2015 4:23:05 PM, images/StackPanel.png, 218, 130, 40.4
1/20/2015 4:23:05 PM, images/StackedLineChart.png, 402, 231, 42.5
1/20/2015 4:23:05 PM, images/StackedColumnDashLineChart.png, 227, 138, 39.2
1/20/2015 4:23:05 PM, images/StackedColumnChart.png, 209, 151, 27.8
1/20/2015 4:23:06 PM, images/StackedBarDashLineChart.png, 244, 135, 44.7
1/20/2015 4:23:06 PM, images/StackedBarChart.png, 202, 146, 27.7
1/20/2015 4:23:06 PM, images/StackedAreaDashLineChart.png, 364, 242, 33.5
1/20/2015 4:23:07 PM, images/StackedAreaChart.png, 358, 237, 33.8
1/20/2015 4:23:07 PM, images/SSlash.png, 501, 283, 43.5
1/20/2015 4:23:07 PM, images/SquareCap.png, 185, 138, 25.4
1/20/2015 4:23:08 PM, images/SQLQueryUnchecked.png, 404, 275, 31.9
1/20/2015 4:23:08 PM, images/SQLQueryChecked.png, 485, 269, 44.5
1/20/2015 4:23:08 PM, images/Spy.png, 478, 284, 40.6
1/20/2015 4:23:08 PM, images/Spotlight.png, 427, 251, 41.2
1/20/2015 4:23:09 PM, images/SplitTree.png, 267, 161, 39.7
1/20/2015 4:23:09 PM, images/Splitter.png, 308, 175, 43.2
1/20/2015 4:23:09 PM, images/SplitScreenVertically.png, 181, 140, 22.7
1/20/2015 4:23:10 PM, images/SplitScreenHorizontally.png, 170, 135, 20.6
1/20/2015 4:23:10 PM, images/SplitPageItem.png, 167, 131, 21.6
1/20/2015 4:23:10 PM, images/SplitKeyValuePair.png, 299, 178, 40.5
1/20/2015 4:23:11 PM, images/SplitDocument.png, 362, 253, 30.1
1/20/2015 4:23:11 PM, images/SplitButton.png, 286, 186, 35
1/20/2015 4:23:11 PM, images/SplitApplication.png, 224, 153, 31.7
1/20/2015 4:23:12 PM, images/Split.png, 267, 168, 37.1
1/20/2015 4:23:12 PM, images/SplineRangeChart.png, 310, 183, 41
1/20/2015 4:23:12 PM, images/SplineChart.png, 330, 189, 42.7
1/20/2015 4:23:12 PM, images/SplineAreaChart.png, 315, 200, 36.5
1/20/2015 4:23:13 PM, images/SplashScreen.png, 322, 185, 42.5
1/20/2015 4:23:13 PM, images/Spinner.png, 259, 179, 30.9
1/20/2015 4:23:13 PM, images/SpherePreview.png, 516, 282, 45.3
1/20/2015 4:23:14 PM, images/SpellCheck.png, 378, 200, 47.1
1/20/2015 4:23:14 PM, images/SpecialFolderOpened.png, 499, 276, 44.7
1/20/2015 4:23:14 PM, images/SpecialFolderClosed.png, 453, 264, 41.7
1/20/2015 4:23:15 PM, images/Span.png, 288, 177, 38.5
1/20/2015 4:23:15 PM, images/SpaceDown.png, 232, 164, 29.3
1/20/2015 4:23:15 PM, images/SpaceAcross.png, 218, 144, 33.9
1/20/2015 4:23:15 PM, images/Space.png, 225, 149, 33.8
1/20/2015 4:23:16 PM, images/SourceFileGroup.png, 340, 224, 34.1
1/20/2015 4:23:16 PM, images/SourceControlSites.png, 554, 354, 36.1
1/20/2015 4:23:16 PM, images/SourceControlOrphanedNode.png, 351, 276, 21.4
1/20/2015 4:23:17 PM, images/SourceControlOrphaned.png, 354, 308, 13
1/20/2015 4:23:17 PM, images/SourceControlManager.png, 520, 307, 41
1/20/2015 4:23:17 PM, images/SourceControlExplorer.png, 305, 215, 29.5
1/20/2015 4:23:18 PM, images/SourceControlExcludedNode.png, 318, 293, 7.9
1/20/2015 4:23:18 PM, images/SourceControlExcluded.png, 265, 173, 34.7
1/20/2015 4:23:18 PM, images/SourceControlEditableNode.png, 252, 207, 17.9
1/20/2015 4:23:18 PM, images/SourceControlEditable.png, 246, 187, 24
1/20/2015 4:23:19 PM, images/SourceBrowserDatabase.png, 370, 230, 37.8
1/20/2015 4:23:19 PM, images/Sound.png, 379, 201, 47
1/20/2015 4:23:19 PM, images/SortingByGrouping.png, 435, 246, 43.4
1/20/2015 4:23:20 PM, images/SortDescending.png, 455, 264, 42
1/20/2015 4:23:20 PM, images/SortByType.png, 322, 191, 40.7
1/20/2015 4:23:20 PM, images/SortByNamespace.png, 443, 265, 40.2
1/20/2015 4:23:20 PM, images/SortByColumn.png, 342, 207, 39.5
1/20/2015 4:23:21 PM, images/SortAscending.png, 395, 263, 33.4
1/20/2015 4:23:21 PM, images/SolutionV14.png, 424, 258, 39.2
1/20/2015 4:23:21 PM, images/SolutionV12.png, 381, 243, 36.2
1/20/2015 4:23:22 PM, images/SolutionV11.png, 397, 253, 36.3
1/20/2015 4:23:22 PM, images/Solution.png, 349, 235, 32.7
1/20/2015 4:23:22 PM, images/SoftwareDefinitionModel.png, 270, 170, 37
1/20/2015 4:23:23 PM, images/SnippetChecked.png, 412, 240, 41.7
1/20/2015 4:23:23 PM, images/Snippet.png, 200, 141, 29.5
1/20/2015 4:23:23 PM, images/SnapToGrid.png, 300, 177, 41
1/20/2015 4:23:23 PM, images/SMTPConnection.png, 299, 182, 39.1
1/20/2015 4:23:24 PM, images/SmartTag.png, 228, 162, 28.9
1/20/2015 4:23:24 PM, images/Small.png, 167, 126, 24.6
1/20/2015 4:23:24 PM, images/Slideshow.png, 329, 209, 36.5
1/20/2015 4:23:25 PM, images/Slider.png, 270, 179, 33.7
1/20/2015 4:23:25 PM, images/SkinFile.png, 430, 236, 45.1
1/20/2015 4:23:25 PM, images/SketchflowTransitionEffect.png, 487, 312, 35.9
1/20/2015 4:23:25 PM, images/SketchflowRemoveScreen.png, 475, 293, 38.3
1/20/2015 4:23:26 PM, images/SketchflowNavDim.png, 518, 271, 47.7
1/20/2015 4:23:26 PM, images/SketchflowCompDim.png, 508, 262, 48.4
1/20/2015 4:23:26 PM, images/SketchflowAnnotation.png, 306, 204, 33.3
1/20/2015 4:23:27 PM, images/SixX.png, 214, 139, 35
1/20/2015 4:23:27 PM, images/SiteMap.png, 296, 175, 40.9
1/20/2015 4:23:27 PM, images/SiteDefinition.png, 333, 187, 43.8
1/20/2015 4:23:27 PM, images/SilverlightWebSite.png, 678, 439, 35.3
1/20/2015 4:23:28 PM, images/SilverlightVideo.png, 561, 359, 36
1/20/2015 4:23:28 PM, images/SilverlightUserControl.png, 535, 317, 40.7
1/20/2015 4:23:28 PM, images/SilverlightTemplate.png, 449, 288, 35.9
1/20/2015 4:23:29 PM, images/SilverlightPhone.png, 502, 310, 38.2
1/20/2015 4:23:29 PM, images/SilverlightLibrary.png, 515, 318, 38.3
1/20/2015 4:23:29 PM, images/SilverlightFolderOpened.png, 671, 594, 11.5
1/20/2015 4:23:30 PM, images/SilverlightFolderClosed.png, 618, 411, 33.5
1/20/2015 4:23:30 PM, images/SilverlightDictionary.png, 562, 344, 38.8
1/20/2015 4:23:30 PM, images/SilverlightApplication.png, 499, 310, 37.9
1/20/2015 4:23:30 PM, images/Silverlight.png, 659, 365, 44.6
1/20/2015 4:23:31 PM, images/SigningKey.png, 435, 262, 39.8
1/20/2015 4:23:31 PM, images/SignatureFile.png, 386, 231, 40.2
1/20/2015 4:23:31 PM, images/SideBySide.png, 243, 163, 32.9
1/20/2015 4:23:32 PM, images/ShutDown.png, 469, 255, 45.6
1/20/2015 4:23:32 PM, images/ShowVisualAids.png, 301, 198, 34.2
1/20/2015 4:23:32 PM, images/ShowTrimmedCallTree.png, 279, 163, 41.6
1/20/2015 4:23:33 PM, images/ShowTemplateRegionLabel.png, 377, 243, 35.5
1/20/2015 4:23:33 PM, images/ShowStartPage.png, 473, 271, 42.7
1/20/2015 4:23:33 PM, images/ShowResultsPane.png, 206, 146, 29.1
1/20/2015 4:23:34 PM, images/ShowRelationshipLabels.png, 360, 226, 37.2
1/20/2015 4:23:34 PM, images/ShowReflexiveView.png, 380, 223, 41.3
1/20/2015 4:23:34 PM, images/ShowReferencedElements.png, 339, 195, 42.5
1/20/2015 4:23:35 PM, images/ShowPropertiesOnTop.png, 204, 146, 28.4
1/20/2015 4:23:35 PM, images/ShowOrHideFolder.png, 304, 192, 36.8
1/20/2015 4:23:35 PM, images/ShoworHideDeletedItems.png, 546, 407, 25.5
1/20/2015 4:23:36 PM, images/ShowOrHideComparisonData.png, 399, 235, 41.1
1/20/2015 4:23:36 PM, images/ShowMethodPane.png, 397, 248, 37.5
1/20/2015 4:23:36 PM, images/ShowMemberTypes.png, 261, 159, 39.1
1/20/2015 4:23:37 PM, images/ShowLayout.png, 205, 131, 36.1
1/20/2015 4:23:37 PM, images/ShowHotLines.png, 413, 283, 31.5
1/20/2015 4:23:37 PM, images/ShowGrid.png, 205, 146, 28.8
1/20/2015 4:23:38 PM, images/ShowEmptyCells.png, 294, 183, 37.8
1/20/2015 4:23:38 PM, images/ShowDiagramPane.png, 248, 166, 33.1
1/20/2015 4:23:38 PM, images/ShowDetailsPane.png, 199, 145, 27.1
1/20/2015 4:23:39 PM, images/ShowDataPreview.png, 425, 243, 42.8
1/20/2015 4:23:39 PM, images/ShowCallGraph.png, 339, 211, 37.8
1/20/2015 4:23:39 PM, images/ShowCallerGraph.png, 320, 200, 37.5
1/20/2015 4:23:40 PM, images/ShowBuiltIns.png, 377, 228, 39.5
1/20/2015 4:23:40 PM, images/ShowAssignedConfigurations.png, 469, 261, 44.3
1/20/2015 4:23:40 PM, images/ShowAllThreads.png, 417, 239, 42.7
1/20/2015 4:23:41 PM, images/ShowAllFiles.png, 363, 200, 44.9
1/20/2015 4:23:41 PM, images/ShowAllConfigurations.png, 423, 247, 41.6
1/20/2015 4:23:41 PM, images/ShowAllCode.png, 243, 156, 35.8
1/20/2015 4:23:42 PM, images/ShowAllAttributes.png, 296, 182, 38.5
1/20/2015 4:23:42 PM, images/Shortcut.png, 326, 165, 49.4
1/20/2015 4:23:42 PM, images/ShelvePendingChanges.png, 303, 190, 37.3
1/20/2015 4:23:43 PM, images/ShareSnapshot.png, 397, 225, 43.3
1/20/2015 4:23:43 PM, images/ShareLink.png, 345, 211, 38.8
1/20/2015 4:23:43 PM, images/SharedStepSet.png, 235, 154, 34.5
1/20/2015 4:23:43 PM, images/SharedProject.png, 613, 438, 28.5
1/20/2015 4:23:44 PM, images/SharedDataSource.png, 425, 249, 41.4
1/20/2015 4:23:44 PM, images/ShareContract.png, 327, 192, 41.3
1/20/2015 4:23:44 PM, images/Share.png, 533, 324, 39.2
1/20/2015 4:23:45 PM, images/Shape.png, 436, 263, 39.7
1/20/2015 4:23:45 PM, images/ShaderUnit.png, 417, 236, 43.4
1/20/2015 4:23:45 PM, images/ShaderSpot.png, 603, 487, 19.2
1/20/2015 4:23:45 PM, images/ShaderOthers.png, 648, 499, 23
1/20/2015 4:23:46 PM, images/ShaderKill.png, 572, 331, 42.1
1/20/2015 4:23:46 PM, images/Shader.png, 578, 458, 20.8
1/20/2015 4:23:46 PM, images/SFTPSource.png, 432, 252, 41.7
1/20/2015 4:23:47 PM, images/SFTPDestination.png, 413, 247, 40.2
1/20/2015 4:23:47 PM, images/SetWorkflowState.png, 498, 286, 42.6
1/20/2015 4:23:47 PM, images/SettingsPanel.png, 381, 208, 45.4
1/20/2015 4:23:48 PM, images/SettingsGroupWarning.png, 587, 301, 48.7
1/20/2015 4:23:48 PM, images/SettingsGroupError.png, 577, 303, 47.5
1/20/2015 4:23:48 PM, images/SettingsGroup.png, 507, 244, 51.9
1/20/2015 4:23:48 PM, images/SettingsFileError.png, 565, 320, 43.4
1/20/2015 4:23:49 PM, images/SettingsFile.png, 426, 256, 39.9
1/20/2015 4:23:49 PM, images/Settings.png, 532, 246, 53.8
1/20/2015 4:23:49 PM, images/SetProactiveCaching.png, 678, 503, 25.8
1/20/2015 4:23:50 PM, images/SetListItem.png, 403, 226, 43.9
1/20/2015 4:23:50 PM, images/SetLanguage.png, 611, 375, 38.6
1/20/2015 4:23:50 PM, images/SetIterationCount.png, 413, 242, 41.4
1/20/2015 4:23:50 PM, images/SetField.png, 361, 215, 40.4
1/20/2015 4:23:51 PM, images/Services.png, 416, 243, 41.6
1/20/2015 4:23:51 PM, images/ServiceQueueSource.png, 313, 204, 34.8
1/20/2015 4:23:51 PM, images/ServiceQueueDestination.png, 315, 199, 36.8
1/20/2015 4:23:52 PM, images/ServiceOperation.png, 388, 238, 38.7
1/20/2015 4:23:52 PM, images/ServiceController.png, 478, 273, 42.9
1/20/2015 4:23:52 PM, images/ServiceBusWorker.png, 326, 201, 38.3
1/20/2015 4:23:53 PM, images/ServiceBusTopicTridList.png, 325, 204, 37.2
1/20/2015 4:23:53 PM, images/ServiceBusTopic.png, 289, 185, 36
1/20/2015 4:23:53 PM, images/ServiceBusSubscriptionTrid.png, 272, 177, 34.9
1/20/2015 4:23:54 PM, images/ServiceBusSubscriptionListTrid.png, 315, 194, 38.4
1/20/2015 4:23:54 PM, images/ServiceBusQueueTrid.png, 212, 151, 28.8
1/20/2015 4:23:54 PM, images/ServiceBusQueueListTrid.png, 238, 160, 32.8
1/20/2015 4:23:54 PM, images/ServerTest.png, 365, 237, 35.1
1/20/2015 4:23:55 PM, images/ServerSettings.png, 410, 220, 46.3
1/20/2015 4:23:55 PM, images/ServerRunTest.png, 342, 214, 37.4
1/20/2015 4:23:55 PM, images/ServerRoleMembership.png, 333, 195, 41.4
1/20/2015 4:23:56 PM, images/ServerReport.png, 249, 164, 34.1
1/20/2015 4:23:56 PM, images/ServerMethod.png, 594, 392, 34
1/20/2015 4:23:56 PM, images/ServerDatabase.png, 359, 234, 34.8
1/20/2015 4:23:57 PM, images/SerialPort.png, 385, 248, 35.6
1/20/2015 4:23:57 PM, images/SerialKey.png, 663, 525, 20.8
1/20/2015 4:23:57 PM, images/SequenceFile.png, 273, 176, 35.5
1/20/2015 4:23:58 PM, images/SequenceDiagram.png, 324, 191, 41
1/20/2015 4:23:58 PM, images/SequenceCluster.png, 207, 142, 31.4
1/20/2015 4:23:58 PM, images/Sequence.png, 391, 227, 41.9
1/20/2015 4:23:58 PM, images/SendToFSI.png, 300, 201, 33
1/20/2015 4:23:59 PM, images/SendToBack.png, 255, 158, 38
1/20/2015 4:23:59 PM, images/SendTest.png, 359, 209, 41.8
1/20/2015 4:23:59 PM, images/SendSignalAction.png, 232, 160, 31
1/20/2015 4:24:00 PM, images/SendReply.png, 399, 240, 39.8
1/20/2015 4:24:00 PM, images/SendBackward.png, 239, 164, 31.4
1/20/2015 4:24:00 PM, images/SendAndReceiveReply.png, 455, 256, 43.7
1/20/2015 4:24:01 PM, images/Send.png, 397, 238, 40.1
1/20/2015 4:24:01 PM, images/SemanticZoom.png, 404, 226, 44.1
1/20/2015 4:24:01 PM, images/SelectTable.png, 194, 145, 25.3
1/20/2015 4:24:02 PM, images/SelectRows.png, 184, 142, 22.8
1/20/2015 4:24:02 PM, images/SelectPoint.png, 478, 268, 43.9
1/20/2015 4:24:02 PM, images/SelectObject.png, 487, 264, 45.8
1/20/2015 4:24:02 PM, images/SelectFrame.png, 431, 250, 42
1/20/2015 4:24:03 PM, images/SelectFace.png, 601, 347, 42.3
1/20/2015 4:24:03 PM, images/SelectEdge.png, 505, 275, 45.5
1/20/2015 4:24:03 PM, images/SelectedClass.png, 289, 160, 44.6
1/20/2015 4:24:04 PM, images/SelectDocumentGroup.png, 449, 271, 39.6
1/20/2015 4:24:04 PM, images/SelectColumns.png, 182, 139, 23.6
1/20/2015 4:24:04 PM, images/SelectColumn.png, 211, 143, 32.2
1/20/2015 4:24:05 PM, images/SelectCell.png, 188, 145, 22.9
1/20/2015 4:24:05 PM, images/SelectAllRowsFromRightTable.png, 279, 170, 39.1
1/20/2015 4:24:05 PM, images/SelectAllRowsFromLeftTable.png, 273, 176, 35.5
1/20/2015 4:24:06 PM, images/SelectAll.png, 325, 219, 32.6
1/20/2015 4:24:06 PM, images/Select.png, 470, 277, 41.1
1/20/2015 4:24:06 PM, images/SecondOfTwoRows.png, 174, 137, 21.3
1/20/2015 4:24:07 PM, images/SecondOfTwoColumns.png, 178, 136, 23.6
1/20/2015 4:24:07 PM, images/SecondOfThreeRows.png, 180, 141, 21.7
1/20/2015 4:24:07 PM, images/SecondOfThreeColumns.png, 182, 136, 25.3
1/20/2015 4:24:08 PM, images/SecondOfFourRows.png, 178, 141, 20.8
1/20/2015 4:24:08 PM, images/SecondOfFourColumns.png, 177, 138, 22
1/20/2015 4:24:09 PM, images/SearchProperty.png, 546, 353, 35.3
1/20/2015 4:24:09 PM, images/SearchMember.png, 582, 403, 30.8
1/20/2015 4:24:09 PM, images/SearchGo.png, 229, 153, 33.2
1/20/2015 4:24:10 PM, images/SearchFolderOpened.png, 590, 486, 17.6
1/20/2015 4:24:12 PM, images/SearchFolderClosed.png, 387, 262, 32.3
1/20/2015 4:24:12 PM, images/SearchContract.png, 469, 311, 33.7
1/20/2015 4:24:13 PM, images/Search.png, 552, 510, 7.6
1/20/2015 4:24:14 PM, images/SCSIController.png, 363, 206, 43.3
1/20/2015 4:24:14 PM, images/ScrollViewer.png, 455, 261, 42.6
1/20/2015 4:24:15 PM, images/ScrollBox.png, 248, 141, 43.1
1/20/2015 4:24:16 PM, images/ScrollbarArrowDownRight.png, 262, 184, 29.8
1/20/2015 4:24:16 PM, images/ScrollbarArrowCollapsed.png, 281, 177, 37
1/20/2015 4:24:17 PM, images/ScriptWarning.png, 475, 276, 41.9
